case,time_ms,travel_mm,W_N,P_N,W_raw_N,crest_lift_mm,tip_lift_mm,rotation_deg
insert_mu020,25.95900,3.822150,0.606093,0.814657,1.248409,0.070303,0.088622,0.85231
insert_mu020,25.98450,3.823494,0.624463,0.798082,1.027885,0.068936,0.087164,0.84387
insert_mu020,26.01000,3.824823,0.557867,0.790727,0.040565,0.067721,0.085676,0.83015
insert_mu020,26.03550,3.826138,0.575189,0.784663,0.139806,0.066726,0.084075,0.80629
insert_mu020,26.06100,3.827439,0.574023,0.757337,0.794853,0.065196,0.082537,0.80097
insert_mu020,26.08650,3.828725,0.572962,0.722819,0.671560,0.063608,0.080880,0.79461
insert_mu020,26.11200,3.829998,0.558874,0.715792,0.275925,0.062187,0.078833,0.77361
insert_mu020,26.13750,3.831256,0.537615,0.724328,0.556514,0.060919,0.077084,0.74816
insert_mu020,26.16300,3.832500,0.545261,0.711687,0.874965,0.059729,0.075480,0.72232
insert_mu020,26.18850,3.833730,0.530231,0.674285,0.472178,0.058610,0.073943,0.70864
insert_mu020,26.21400,3.834946,0.516492,0.645371,0.067466,0.057397,0.072476,0.69343
insert_mu020,26.23950,3.836148,0.517698,0.652258,0.605226,0.056107,0.071067,0.67697
insert_mu020,26.26500,3.837336,0.480357,0.662391,1.062429,0.054748,0.069560,0.67548
insert_mu020,26.29050,3.838511,0.494557,0.631125,0.365977,0.053450,0.067929,0.66235
insert_mu020,26.31600,3.839671,0.492293,0.585934,0.210004,0.052242,0.066124,0.63219
insert_mu020,26.34150,3.840818,0.494328,0.582287,0.347967,0.051068,0.064572,0.61577
insert_mu020,26.36700,3.841952,0.454222,0.605271,1.150859,0.049920,0.063038,0.59978
insert_mu020,26.39250,3.843071,0.475208,0.588791,0.566526,0.048822,0.061424,0.57818
insert_mu020,26.41800,3.844177,0.455977,0.543100,0.258867,0.047704,0.060314,0.57554
insert_mu020,26.44350,3.845270,0.448219,0.522397,0.260145,0.046584,0.059329,0.57757
insert_mu020,26.46900,3.846349,0.446419,0.542319,0.933457,0.045501,0.057815,0.55944
insert_mu020,26.49450,3.847414,0.437832,0.539798,0.639810,0.044355,0.056390,0.54502
insert_mu020,26.52000,3.848466,0.429664,0.494415,0.002034,0.043161,0.055030,0.53338
insert_mu020,26.54550,3.849505,0.408277,0.473497,0.126015,0.042026,0.053111,0.50202
insert_mu020,26.57100,3.850531,0.412725,0.489548,0.634257,0.040928,0.051478,0.48323
insert_mu020,26.59650,3.851543,0.419578,0.491741,0.445930,0.039880,0.050225,0.48102
insert_mu020,26.62200,3.852543,0.398003,0.449939,0.131417,0.038887,0.049044,0.46789
insert_mu020,26.64750,3.853529,0.391454,0.422692,0.401111,0.037921,0.047973,0.46046
insert_mu020,26.67300,3.854502,0.384857,0.439814,0.541536,0.037002,0.047138,0.47084
insert_mu020,26.69850,3.855462,0.388509,0.445898,0.105933,0.036035,0.045921,0.45529
insert_mu020,26.72400,3.856409,0.396174,0.415636,0.135274,0.035034,0.044535,0.43254
insert_mu020,26.74950,3.857344,0.375911,0.383520,0.558412,0.033952,0.043019,0.42361
insert_mu020,26.77500,3.858266,0.371796,0.389659,0.744291,0.032891,0.041472,0.40269
insert_mu020,26.80050,3.859174,0.364050,0.395822,0.032215,0.031848,0.039913,0.37389
insert_mu020,26.82600,3.860071,0.360966,0.366205,0.295885,0.030944,0.038852,0.36844
insert_mu020,26.85150,3.860954,0.369765,0.343418,0.402392,0.030060,0.037893,0.36515
insert_mu020,26.87700,3.861825,0.347851,0.356960,0.900856,0.029200,0.037057,0.36449
insert_mu020,26.90250,3.862684,0.342146,0.358964,0.184155,0.028436,0.036157,0.36156
insert_mu020,26.92800,3.863530,0.347012,0.326403,0.494015,0.027610,0.035198,0.35517
insert_mu020,26.95350,3.864364,0.340421,0.301136,0.242610,0.026622,0.034130,0.34186
insert_mu020,26.97900,3.865186,0.336693,0.322163,0.731402,0.025673,0.032668,0.31943
insert_mu020,27.00450,3.865995,0.336119,0.323980,0.214295,0.024728,0.031149,0.29553
insert_mu020,27.03000,3.866792,0.323361,0.288280,0.267946,0.023739,0.029997,0.27925
insert_mu020,27.05550,3.867577,0.317636,0.275205,0.169538,0.022936,0.028812,0.26704
insert_mu020,27.08100,3.868350,0.316504,0.289898,0.579507,0.022251,0.027638,0.25800
insert_mu020,27.10650,3.869111,0.330239,0.280237,0.141664,0.021475,0.027229,0.26225
insert_mu020,27.13200,3.869861,0.312011,0.248838,0.057260,0.020778,0.026605,0.26145
insert_mu020,27.15750,3.870598,0.298898,0.255096,0.297094,0.020170,0.025740,0.25497
insert_mu020,27.18300,3.871324,0.317611,0.272989,0.340111,0.019348,0.024901,0.25160
insert_mu020,27.20850,3.872038,0.313138,0.250487,0.156994,0.018514,0.023859,0.24062
insert_mu020,27.23400,3.872740,0.298352,0.228730,0.025974,0.017706,0.022406,0.21383
insert_mu020,27.25950,3.873431,0.300623,0.231824,0.477160,0.016825,0.021147,0.19633
insert_mu020,27.28500,3.874110,0.299551,0.242972,0.311983,0.015958,0.019996,0.18144
insert_mu020,27.31050,3.874778,0.298937,0.230019,0.371254,0.015236,0.019043,0.16556
insert_mu020,27.33600,3.875435,0.304801,0.205202,0.175679,0.014621,0.018299,0.16109
insert_mu020,27.36150,3.876080,0.292075,0.216296,0.606432,0.014069,0.017694,0.16347
insert_mu020,27.38700,3.876714,0.283286,0.220182,0.488337,0.013549,0.017329,0.16720
insert_mu020,27.41250,3.877337,0.295336,0.202991,0.388538,0.012975,0.016770,0.16631
insert_mu020,27.43800,3.877949,0.290333,0.192522,0.337941,0.012346,0.016010,0.16062
insert_mu020,27.46350,3.878551,0.281859,0.196800,0.518377,0.011737,0.015159,0.14991
insert_mu020,27.48900,3.879141,0.257215,0.196554,0.559855,0.011142,0.014286,0.13798
insert_mu020,27.51450,3.879720,0.264554,0.173991,0.098162,0.010568,0.013388,0.12462
insert_mu020,27.54000,3.880289,0.270812,0.173290,0.395474,0.009880,0.012496,0.11907
insert_mu020,27.56550,3.880847,0.269415,0.166693,0.200010,0.009175,0.011666,0.11455
insert_mu020,27.59100,3.881395,0.280984,0.171611,0.417353,0.008522,0.011054,0.10603
insert_mu020,27.61650,3.881932,0.261925,0.163277,0.520614,0.007967,0.010255,0.09654
insert_mu020,27.64200,3.882458,0.226319,0.168519,0.007917,0.007457,0.009377,0.08742
insert_mu020,27.66750,3.882975,0.230425,0.151310,0.513420,0.006845,0.008763,0.08885
insert_mu020,27.69300,3.883481,0.233354,0.162758,0.065503,0.006306,0.008029,0.07979
insert_mu020,27.71850,3.883977,0.244235,0.148735,0.327663,0.005837,0.007177,0.06065
insert_mu020,27.74400,3.884463,0.251587,0.155425,0.442100,0.005348,0.006761,0.06519
insert_mu020,27.76950,3.884939,0.245696,0.149810,0.165110,0.004908,0.006316,0.06365
insert_mu020,27.79500,3.885405,0.235888,0.144165,0.445358,0.004554,0.005776,0.04941
insert_mu020,27.82050,3.885861,0.209858,0.146979,0.249182,0.004080,0.005177,0.04870
insert_mu020,27.84600,3.886307,0.214216,0.133746,0.049227,0.003531,0.004526,0.04882
insert_mu020,27.87150,3.886744,0.175121,0.142036,0.280080,0.002835,0.003752,0.04097
insert_mu020,27.89700,3.887171,0.218875,0.127443,0.235051,0.002397,0.003129,0.03382
insert_mu020,27.92250,3.887589,0.191033,0.129623,0.193890,0.002097,0.002608,0.02717
insert_mu020,27.94800,3.887998,0.204779,0.128137,0.038180,0.001885,0.002327,0.02190
insert_mu020,27.97350,3.888397,0.199405,0.122634,0.031918,0.001461,0.001939,0.01961
insert_mu020,27.99900,3.888787,0.130500,0.126648,0.142901,0.000849,0.001458,0.01997
insert_mu020,28.02450,3.889167,0.189011,0.125442,0.191131,0.000599,0.000964,0.01431
insert_mu020,28.05000,3.889539,0.283007,0.098978,0.232670,0.000552,0.000774,0.01018
insert_mu020,28.07550,3.889902,0.191078,0.100972,0.138778,0.000796,0.001051,0.00879
insert_mu020,28.10100,3.890256,0.073741,0.122999,0.069461,0.000539,0.000831,0.00444
insert_mu020,28.12650,3.890601,0.204353,0.115777,0.213784,0.000340,0.000670,0.00301
insert_mu020,28.15200,3.890938,0.201395,0.103680,0.244726,0.000620,0.000996,0.01190
insert_mu020,28.17750,3.891266,0.078182,0.109136,0.066713,0.000782,0.001126,0.00985
insert_mu020,28.20300,3.891585,0.141592,0.105131,0.052846,0.000818,0.001088,0.00327
insert_mu020,28.22850,3.891896,0.233503,0.088375,0.207767,0.000325,0.000464,0.00012
insert_mu020,28.25400,3.892199,0.174206,0.097683,0.119168,0.000528,0.000754,0.00534
insert_mu020,28.27950,3.892494,0.138981,0.096517,0.144097,0.001301,0.001793,0.01740
insert_mu020,28.30500,3.892780,0.155177,0.101098,0.219505,0.001707,0.002239,0.02024
insert_mu020,28.33050,3.893059,0.165741,0.096405,0.034399,0.001518,0.001959,0.01667
insert_mu020,28.35600,3.893330,0.141034,0.081473,0.364480,0.000486,0.000658,0.00417
insert_mu020,28.38150,3.893592,0.097966,0.105943,0.071941,0.000555,0.000778,0.00611
insert_mu020,28.40700,3.893848,0.136702,0.102080,0.184727,0.000841,0.001156,0.01044
insert_mu020,28.43250,3.894095,0.216638,0.085278,0.292872,0.001162,0.001513,0.01398
insert_mu020,28.45800,3.894335,0.188179,0.090013,0.048671,0.000845,0.001089,0.01141
insert_mu020,28.48350,3.894568,0.103673,0.102526,0.246786,0.000337,0.000444,0.00672
insert_mu020,28.50900,3.894793,0.160473,0.079735,0.177554,0.000300,0.000449,0.00477
insert_mu020,28.53450,3.895012,0.189074,0.085749,0.023575,0.000371,0.000565,0.00543
insert_mu020,28.56000,3.895223,0.117052,0.096529,0.021891,0.000523,0.000765,0.00806
insert_mu020,28.58550,3.895427,0.101876,0.085013,0.055657,0.000348,0.000507,0.00375
insert_mu020,28.61100,3.895624,0.195859,0.093630,0.296673,0.000214,0.000310,-0.00061
insert_mu020,28.63650,3.895815,0.178292,0.094536,0.140639,0.000135,0.000195,-0.00504
insert_mu020,28.66200,3.895999,0.085861,0.093477,0.034345,0.000287,0.000475,-0.00008
insert_mu020,28.68750,3.896176,0.147406,0.091004,0.127110,0.000401,0.000680,0.00542
insert_mu020,28.71300,3.896347,0.229773,0.077197,0.173312,0.000335,0.000552,0.00871
insert_mu020,28.73850,3.896511,0.174549,0.082409,0.196788,0.000216,0.000324,0.00350
insert_mu020,28.76400,3.896669,0.084022,0.102387,0.024286,0.000129,0.000152,-0.00311
insert_mu020,28.78950,3.896821,0.175714,0.077976,0.275046,0.000332,0.000482,-0.00008
insert_mu020,28.81500,3.896968,0.226279,0.078854,0.306075,0.000383,0.000632,0.00467
insert_mu020,28.84050,3.897108,0.148078,0.082640,0.096330,0.000327,0.000648,0.01028
insert_mu020,28.86600,3.897242,0.088061,0.080320,0.044985,0.000161,0.000287,-0.00081
insert_mu020,28.89150,3.897371,0.172147,0.077260,0.054220,0.000160,0.000160,-0.00537
insert_mu020,28.91700,3.897494,0.178673,0.068871,0.109086,0.000358,0.000317,-0.00198
insert_mu020,28.94250,3.897612,0.089958,0.075972,0.240268,0.000397,0.000531,-0.00093
insert_mu020,28.96800,3.897724,0.097420,0.079046,0.039019,0.000351,0.000603,0.00023
insert_mu020,28.99350,3.897831,0.167439,0.067909,0.281297,0.000164,0.000351,0.00228
insert_mu020,29.01900,3.897933,0.122319,0.066202,0.159532,0.000274,0.000398,0.00227
insert_mu020,29.04450,3.898030,0.073627,0.077567,0.094654,0.000434,0.000517,0.00078
insert_mu020,29.07000,3.898122,0.135226,0.065660,0.255880,0.000350,0.000490,-0.00435
insert_mu020,29.09550,3.898210,0.162627,0.054557,0.150621,0.000182,0.000315,-0.00554
insert_mu020,29.12100,3.898292,0.109842,0.074637,0.002771,0.000015,0.000076,-0.00398
insert_mu020,29.14650,3.898370,0.116593,0.064223,0.121456,0.000345,0.000594,0.00277
insert_mu020,29.17200,3.898444,0.174015,0.057336,0.185311,0.000551,0.000858,0.00565
insert_mu020,29.19750,3.898514,0.151806,0.060406,0.080676,0.000582,0.000836,0.00416
insert_mu020,29.22300,3.898579,0.096848,0.065757,0.001138,0.000240,0.000433,0.00290
insert_mu020,29.24850,3.898640,0.111377,0.066978,0.065041,0.000048,0.000186,0.00130
insert_mu020,29.27400,3.898698,0.138922,0.063131,0.025284,0.000234,0.000336,-0.00103
insert_mu020,29.29950,3.898751,0.096645,0.064689,0.090371,0.000323,0.000413,-0.00014
insert_mu020,29.32500,3.898801,0.071204,0.075391,0.147398,0.000343,0.000432,0.00092
insert_mu020,29.35050,3.898848,0.109416,0.064524,0.071951,0.000206,0.000304,-0.00138
insert_mu020,29.37600,3.898890,0.130752,0.065305,0.173617,0.000142,0.000283,0.00194
insert_mu020,29.40150,3.898930,0.092026,0.069545,0.141238,0.000138,0.000335,0.00818
insert_mu020,29.42700,3.898967,0.087215,0.063220,0.156915,0.000398,0.000541,0.00792
insert_mu020,29.45250,3.899000,0.115734,0.056981,0.188842,0.000463,0.000592,0.00748
insert_mu020,29.47800,3.899030,0.125580,0.059282,0.145613,0.000325,0.000482,0.00683
insert_mu020,29.50350,3.899058,0.086594,0.059802,0.076644,0.000144,0.000220,0.00611
insert_mu020,29.52900,3.899083,0.089287,0.063757,0.115995,0.000132,0.000195,0.00663
insert_mu020,29.55450,3.899106,0.137527,0.053342,0.080514,0.000436,0.000624,0.00944
insert_mu020,29.58000,3.899126,0.122406,0.051615,0.120592,0.000518,0.000708,0.00797
insert_mu020,29.60550,3.899144,0.066670,0.066815,0.063606,0.000469,0.000624,0.00560
insert_mu020,29.63100,3.899159,0.096923,0.059198,0.004128,0.000162,0.000273,0.00423
insert_mu020,29.65650,3.899173,0.126669,0.053527,0.146287,0.000162,0.000250,0.00500
insert_mu020,29.68200,3.899185,0.076230,0.061505,0.058875,0.000322,0.000404,0.00644
insert_mu020,29.70750,3.899195,0.066486,0.063201,0.042997,0.000403,0.000553,0.00209
insert_mu020,29.73300,3.899203,0.124570,0.054851,0.162461,0.000373,0.000540,-0.00061
insert_mu020,29.75850,3.899210,0.128267,0.051637,0.172532,0.000236,0.000369,-0.00173
insert_mu020,29.78400,3.899216,0.068346,0.057500,0.116794,0.000148,0.000304,0.00005
insert_mu020,29.80950,3.899221,0.089704,0.050994,0.090144,0.000196,0.000378,0.00260
insert_mu020,29.83500,3.899224,0.137530,0.045989,0.183323,0.000466,0.000676,0.00614
insert_mu020,29.86050,3.899227,0.109084,0.045710,0.114398,0.000442,0.000627,0.00278
insert_mu020,29.88600,3.899228,0.054023,0.060177,0.064735,0.000312,0.000456,-0.00248
insert_mu020,29.91150,3.899229,0.089907,0.048313,0.080557,0.000070,0.000164,-0.00839
insert_mu020,29.93700,3.899230,0.105131,0.039439,0.050544,0.000185,0.000315,-0.00635
insert_mu020,29.96250,3.899230,0.057266,0.051101,0.067819,0.000459,0.000661,-0.00042
insert_mu020,29.98800,3.899230,0.059319,0.044785,0.041468,0.000561,0.000771,0.00487
insert_mu020,30.01350,3.899230,0.101687,0.039674,0.140397,0.000419,0.000650,0.00392
insert_mu020,30.03900,3.899230,0.093846,0.044668,0.156811,0.000061,0.000324,-0.00258
insert_mu020,30.06450,3.899230,0.062103,0.029604,0.092684,0.000277,0.000475,0.00169
insert_mu020,30.09000,3.899230,0.068690,0.034133,0.134280,0.000473,0.000632,0.00242
insert_mu020,30.11550,3.899230,0.074905,0.035400,0.111783,0.000600,0.000766,-0.00301
insert_mu020,30.14100,3.899230,0.066282,0.026028,0.011519,0.000402,0.000525,-0.00372
insert_mu020,30.16650,3.899230,0.061110,0.037187,0.051617,0.000189,0.000296,-0.00284
insert_mu020,30.19200,3.899230,0.068843,0.037371,0.036645,0.000137,0.000338,-0.00029
insert_mu020,30.21750,3.899230,0.078310,0.025906,0.004512,0.000280,0.000495,0.00289
insert_mu020,30.24300,3.899230,0.066286,0.039076,0.050935,0.000464,0.000657,0.00559
insert_mu020,30.26850,3.899230,0.048760,0.033866,0.035463,0.000299,0.000452,0.00256
insert_mu020,30.29400,3.899230,0.068452,0.030919,0.085420,0.000173,0.000269,0.00080
insert_mu020,30.31950,3.899230,0.085617,0.040879,0.083325,0.000079,0.000105,0.00006
insert_mu020,30.34500,3.899230,0.062271,0.038969,0.089548,0.000210,0.000390,0.00148
insert_mu020,30.37050,3.899230,0.034426,0.045119,0.009737,0.000296,0.000545,0.00497
insert_mu020,30.39600,3.899230,0.071397,0.041791,0.103257,0.000315,0.000503,0.01135
insert_mu020,30.42150,3.899230,0.088206,0.028909,0.174041,0.000171,0.000320,0.00516
insert_mu020,30.44700,3.899230,0.057526,0.036253,0.053729,0.000096,0.000213,0.00076
insert_mu020,30.47250,3.899230,0.044709,0.038816,0.081272,0.000281,0.000378,0.00726
insert_mu020,30.49800,3.899230,0.075064,0.028208,0.116534,0.000315,0.000463,0.00733
insert_mu020,30.52350,3.899230,0.083678,0.033021,0.008338,0.000273,0.000476,0.00479
insert_mu020,30.54900,3.899230,0.055243,0.031257,0.109355,0.000149,0.000246,0.00272
insert_mu020,30.57450,3.899230,0.039881,0.029735,0.004646,0.000176,0.000281,0.00313
insert_mu020,30.60000,3.899230,0.047680,0.030463,0.077938,0.000317,0.000518,0.00540
insert_mu020,30.62550,3.899230,0.050339,0.025268,0.098860,0.000402,0.000609,0.01069
insert_mu020,30.65100,3.899230,0.041463,0.029270,0.028318,0.000348,0.000524,0.00884
insert_mu020,30.67650,3.899230,0.040912,0.028190,0.118169,0.000114,0.000207,-0.00241
insert_mu020,30.70200,3.899230,0.044493,0.026832,0.007364,0.000197,0.000307,-0.00108
insert_mu020,30.72750,3.899230,0.058771,0.029712,0.033937,0.000320,0.000461,0.00224
insert_mu020,30.75300,3.899230,0.048375,0.029137,0.004038,0.000415,0.000583,0.00554
insert_mu020,30.77850,3.899230,0.033984,0.030510,0.005733,0.000326,0.000492,0.00548
insert_mu020,30.80400,3.899230,0.054734,0.028947,0.041672,0.000181,0.000345,0.00414
insert_mu020,30.82950,3.899230,0.059981,0.028463,0.008936,0.000112,0.000332,0.00273
insert_mu020,30.85500,3.899230,0.047017,0.028406,0.037842,0.000199,0.000399,0.00214
insert_mu020,30.88050,3.899230,0.031011,0.034831,0.017516,0.000389,0.000518,0.00198
insert_mu020,30.90600,3.899230,0.045322,0.028650,0.042871,0.000305,0.000461,-0.00464
insert_mu020,30.93150,3.899230,0.053317,0.029098,0.075020,0.000184,0.000343,-0.00455
insert_mu020,30.95700,3.899230,0.037550,0.033577,0.068903,0.000018,0.000150,0.00367
insert_mu020,30.98250,3.899230,0.029183,0.026268,0.031911,0.000211,0.000461,0.00398
extract_tpa_g010,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.00452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.00901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.01351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.01800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.02252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.02702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.03151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.03600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.04052,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.04502,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.04951,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.05401,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.05852,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.06302,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.06751,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.07201,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.07650,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.08102,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.08551,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.09001,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.09450,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.09902,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.10352,0.000010,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.10801,0.000012,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.11250,0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.11702,0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.12152,0.000017,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.12601,0.000019,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.13051,0.000021,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.13500,0.000023,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.13952,0.000025,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.14401,0.000028,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.14851,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.15300,0.000033,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.15752,0.000036,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.16202,0.000039,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.16651,0.000042,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.17101,0.000046,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.17552,0.000050,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.18002,0.000053,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.18451,0.000057,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.18901,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.19350,0.000066,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.19802,0.000071,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.20251,0.000076,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.20701,0.000081,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.21150,0.000086,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.21602,0.000091,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.22052,0.000097,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.22501,0.000103,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.22950,0.000109,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00000
extract_tpa_g010,0.23402,0.000115,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00000
extract_tpa_g010,0.23852,0.000122,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00000
extract_tpa_g010,0.24301,0.000129,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00000
extract_tpa_g010,0.24751,0.000136,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.25200,0.000143,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.25652,0.000151,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.26101,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.26551,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.27000,0.000175,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.27452,0.000184,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.27902,0.000193,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.28351,0.000202,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.28800,0.000211,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.29252,0.000221,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.29702,0.000231,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.30151,0.000242,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.30600,0.000252,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.31053,0.000263,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.31502,0.000274,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.31951,0.000286,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.32401,0.000298,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.32850,0.000310,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.33302,0.000322,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.33752,0.000335,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.34201,0.000348,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.34650,0.000362,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.35102,0.000375,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.35552,0.000389,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.36001,0.000404,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.36450,0.000419,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.36902,0.000434,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.37352,0.000449,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.37801,0.000465,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.38251,0.000481,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.38700,0.000497,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.39152,0.000514,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.39601,0.000531,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.40051,0.000549,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.40500,0.000567,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
extract_tpa_g010,0.40952,0.000585,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000
